mac_fill,flood_p,avg_age
1.600,0.000,0.204
1.600,0.000,0.210
1.600,0.000,0.234
1.600,0.000,0.232
1.600,0.000,0.240
1.600,0.000,0.240
1.600,0.000,0.247
1.500,0.000,0.202
1.500,0.000,0.208
1.700,0.118,0.187
1.700,0.000,0.193
1.700,0.000,0.200
1.700,0.000,0.208
1.700,0.000,0.214
1.600,0.000,0.165
1.600,0.000,0.172
1.600,0.000,0.178
1.400,0.000,0.068
1.400,0.000,0.073
1.400,0.000,0.068
1.400,0.000,0.073
1.400,0.000,0.077
1.400,0.000,0.099
1.400,0.000,0.096
1.400,0.000,0.096
1.400,0.000,0.100
1.400,0.000,0.106
1.400,0.000,0.110
1.600,0.125,0.095
1.600,0.000,0.099
1.600,0.000,0.100
1.600,0.000,0.105
1.600,0.000,0.109
1.600,0.000,0.110
1.600,0.000,0.114
1.600,0.000,0.119
1.600,0.000,0.124
1.600,0.000,0.131
1.600,0.000,0.069
1.600,0.000,0.074
1.600,0.000,0.079
1.600,0.000,0.084
1.500,0.000,0.044
1.500,0.000,0.036
1.500,0.000,0.039
1.500,0.000,0.042
1.500,0.000,0.048
1.600,0.062,0.048
1.600,0.000,0.051
1.600,0.000,0.055
1.600,0.000,0.059
1.600,0.000,0.068
1.600,0.000,0.069
1.600,0.000,0.074
1.600,0.000,0.078
1.600,0.000,0.082
1.600,0.000,0.085
1.600,0.000,0.045
1.600,0.000,0.048
1.600,0.000,0.052
1.600,0.000,0.056
1.600,0.000,0.077
1.600,0.000,0.079
1.600,0.000,0.084
1.600,0.000,0.090
1.600,0.000,0.094
1.600,0.059,0.097
1.700,0.000,0.072
1.700,0.000,0.075
1.700,0.000,0.076
1.700,0.000,0.081
1.700,0.000,0.082
1.700,0.000,0.088
1.700,0.000,0.094
1.700,0.000,0.100
1.700,0.000,0.104
1.700,0.000,0.054
1.700,0.000,0.062
1.700,0.000,0.062
1.700,0.000,0.064
1.700,0.000,0.067
1.700,0.000,0.065
1.700,0.000,0.070
1.700,0.000,0.092
1.700,0.000,0.094
1.700,0.000,0.103
1.700,0.000,0.100
1.700,0.000,0.107
1.700,0.000,0.110
1.700,0.000,0.119
1.700,0.000,0.120
1.700,0.000,0.121
1.700,0.000,0.126
1.700,0.000,0.133
1.700,0.000,0.134
1.700,0.000,0.135
1.700,0.000,0.139
1.700,0.000,0.145
1.700,0.000,0.149
1.700,0.000,0.157
1.600,0.000,0.107
1.600,0.000,0.116
1.600,0.000,0.120
1.600,0.000,0.124
1.600,0.000,0.129
1.700,0.059,0.144
1.700,0.000,0.140
1.700,0.000,0.144
1.700,0.000,0.151
1.700,0.000,0.154
1.700,0.000,0.162
1.700,0.000,0.165
1.700,0.000,0.172
1.700,0.000,0.174
1.700,0.000,0.134
1.700,0.000,0.133
1.700,0.000,0.142
1.700,0.000,0.142
1.700,0.000,0.150
1.700,0.000,0.151
1.700,0.000,0.159
1.700,0.000,0.161
1.700,0.000,0.169
1.700,0.000,0.174
1.700,0.000,0.181
